listing_type,link,sqm,rooms,description,price,elevator,mamad,parking,views,date_advertised,date_last_seen_active,listing_id,city,neighborhood,street,floor,property_type,ad_number,error
rent,https://www.yad2.co.il/realestate/item/tel-aviv-area/w39u20lx,600,7.0,"בשכונת יד לבנים , בית בודד על מגרש 600 מ""ר , מתאים לכל מטרה , ניתן להשכיר לתקופה ארוכה , המיקום אסטרטגי ונגיש לכל חלקי העיר .
השכרה לכל מטרה !!!
השכרה לכל מטרה !!!",15000,False,False,True,,2025-09-08 05:39:03,2026-09-10T19:28:40+00:00,w39u20lx,רמת גן,יד לבנים,,0,בית פרטי/ קוטג',65336265,
rent,https://www.yad2.co.il/realestate/item/tel-aviv-area/dmzvvg6a,250,4.0,"פנטהאוז גדול על קומה אחת 150 מ""ר מרפסת גג 100 מ""ר נוף לכיוון הים ומקורה חלקית עם גינה בהשקיה אוטומטית ומטבח חוץ. שני מאסטרים גדולים ומרווחים עם חדרי רחצה פרטיים גדולים וחדר ארונות, ממ""ד גדול ומרווח, חדר שירותים ורחצה שלישי, פינת אוכל מוארת. 2 חניות פרימיום ליד המעלית. שומר 24 שעות וחדר כושר נעים ומתוחזק. נוף פתוח מכל הבית לים פארק הירקון וכל המרכז קרוב לרכבת הקלה, דקות נסיעה מנתיבי איילון ותל אביב",15850,True,False,True,,2026-08-17 12:27:06,2026-09-10T19:28:40+00:00,dmzvvg6a,רמת גן,,שדרת התמרים,31,גג/ פנטהאוז,54752250,
rent,https://www.yad2.co.il/realestate/item/tel-aviv-area/405fnpzg,153,5.0,"מיני פנטהאוז חדש ויוקרתי בפרויקט THE LAKE רמת גן, על הפארק הלאומי.
5 חדרים, כ 133 מר בנוי + מרפסת שמש כ 20 מר עם נוף  לאגם ולפארק.
דירה מרווחת ומעוצבת עם סלון גדול, מטבח איכותי עם אי ומוצרי חשמל, יחידת הורים עם חדר ארונות וחדר רחצה פרטי, ממד, 2 חדרי שינה נוספים, חדר רחצה, שירותי אורחים וחדר כביסה.
מיזוג מרכזי עם שליטה נפרדת, תריסים חשמליים, גופי תאורה מעוצבים.
2 חניות תת קרקעיות ומחסן גדול",15900,True,True,True,,2026-09-02 17:43:51,2026-09-10T19:28:40+00:00,405fnpzg,רמת גן,רמת השקמה,אחד העם 62,12,דירה,84460761,
rent,https://www.yad2.co.il/realestate/item/tel-aviv-area/wad8tmno,156,5.0,"להשכרה מיני פנטהאוז 5 חדרים 136 מ""ר מרפסת 20 מ""ר חדשה גדולה ויוקרתית בפרויקטך המבוקש THE LAKE רמת גן 
נוף פנורמי פתוח  ומדהים לאגם ולפארק.
מטבח מעוצב עם אי, מאובזר בכל מכשירי החשמל, גופי תאורה מרשימים ויוקרתיים, יחידת מאסטר הורים, 2 חניות רגילות ומחסן גדול",15900,True,False,True,,2026-09-02 11:27:10,2026-09-10T19:28:40+00:00,wad8tmno,רמת גן,רמת השקמה,אחד העם 62,12,גג/ פנטהאוז,72261072,
rent,https://www.yad2.co.il/realestate/item/tel-aviv-area/k6eddrpc,260,9.0,בית פרטי,16900,False,False,True,,2025-07-09 17:36:15,2026-09-10T19:28:40+00:00,k6eddrpc,רמת גן,,,0,בית פרטי/ קוטג',65487275,
rent,https://www.yad2.co.il/realestate/item/tel-aviv-area/fn3tdw0c,220,5.0,"לוקיישן מדהים במרכז העיר, פסיעה מהרצל וביאליק ומרכזי המסחר והקניון, 7 דק לרכבת הקלה, ברחוב קטנטן ושקט מחכה לכם
פנטהאוז שלא פוגשים כל יום! קומה שלמה לעצמכם, במפלס אחד, עם פרטיות מלאה ונוף פנורמי, 180 מ""ר בנוי + 40 מ""ר מרפסות, 5 חדרים+ סלון עצום ומואר, ויטרינות ענק ומטבח מודרני. 
מפרט טכני גבוה במיוחד: חשמל חכם, VRF, ממ""ד, מחסן, מעלית ונגישות + 2 חניות.
נכס נדיר, חדיש ומושקע! תיווך",17000,True,False,True,,2026-09-01 20:53:43,2026-09-10T19:28:40+00:00,fn3tdw0c,רמת גן,"שכונת יהלום, מרכז העיר ב",הפטמן,8,גג/ פנטהאוז,65557911,
rent,https://www.yad2.co.il/realestate/item/tel-aviv-area/mz6zmmuy,255,5.0,"להשכרה מתיווך הפול נדל""ן!!!
דופלקס מרהיב המתפרס על שני מפלסים, בתכנון אדריכלי יוצא דופן ברמת גימור בלתי מתפשרת.
כ-160 מ""ר בנוי בשני מפלסים
שלוש מרפסות מרשימות בשטח כולל של 95 מ""ר",17000,False,True,False,401,2026-08-21 16:09:58,2026-09-10T19:28:40+00:00,mz6zmmuy,רמת גן,רמת חן,רמת חן,1,דופלקס,72947812,
rent,https://www.yad2.co.il/realestate/item/tel-aviv-area/hnoshlic,154,5.0,"לחיות את החלום ליד פארק הירקון ברמת גן! בפרויקט חדש ואיכותי ברחוב אנה פרנק, מחכה לכם דירת 5 חדרים רחבת ידיים - 136 מ""ר של איכות ויוקרה ו-19 מ""ר מרפסת שמש עם נוף פנורמי מרהיב ופתוח למרחקים. הדירה כוללת: מאסטר הורים מפנק עם חדר רחצה פרטי, 3 חדרי שינה נוספים (אחד מהם הוא מאסטר נוסף), מטבח חדש, חניה בטאבו וממ""ד. הבניין חדש, לא גרו בו מעולם! מיקום מושלם - בלב רמת גן המתחדשת, צמודה לפארקים ירוקים ולת""א",17500,True,False,True,,2026-08-10 08:17:25,2026-09-10T19:28:40+00:00,hnoshlic,רמת גן,חרוזים,אנה פרנק 6,9,גג/ פנטהאוז,43314057,
rent,https://www.yad2.co.il/realestate/item/tel-aviv-area/7mn2ej9y,300,4.5,"להשכרה  בית חדש במצב טוב 12 שנים יפיפה עורפי ושקט. תכנון אדריכלי מדהים!!! מחפשים אנשים רציניים מאוד! לא למתווכים !!!!!!!!!! 
מטבח מפואר, ארונות אמבטיה, ארונות בחלק מהחדרים. מזנון 3 מטר. מיזוג אוויר אינוורטר בכל הבית.
מיזוג,חניה,גישה לנכים,מרפסת,ממ""ד,
ריהוט חלקי
",18500,False,True,False,,2026-09-03 17:42:12,2026-09-10T19:28:40+00:00,7mn2ej9y,רמת גן,קרית קריניצי,עמק האלה 35,0,בית פרטי/ קוטג',66694389,
rent,https://www.yad2.co.il/realestate/item/tel-aviv-area/fimylnj5,250,8.0,"בית פרטי יוקרתי להשכרה בקריית קריניצי, רחוב גילדסגים

להשכרה בית פרטי מרווח ומשופץ ברמה גבוהה, על מגרש של כ-500 מ""ר ובשטח בנוי של כ-250 מ""ר.

הבית כולל 5 חדרים גדולים ומרווחים, 2 מרפסות, חצר פרטית נעימה, 2 חניות ואיכות מגורים גבוהה במיוחד.
בנוסף יש יחידת דיור נפרדת 3 חדרים כלול במחיר, ניתן לחבר שתהייה חלק מהבית",19000,False,True,True,,2026-09-08 12:25:42,2026-09-10T19:28:40+00:00,fimylnj5,רמת גן,,גילדסגיים,0,דו משפחתי,41259398,
rent,https://www.yad2.co.il/realestate/item/tel-aviv-area/khlv6vam,320,8.0,"בקרית קרניצי החדשה דו משפחתי חדש -טרם אוכלס!
רמת גימור גבוה
 רבע דונם, בנוי כ280 מטר
קומה ראשונה סלון גדול מטבח פתוח 
קןמה שניה 
כולה מחופה בפרקט  3 חדרים מתוכם סוויטת הורים מפנקת עם חדר ארונות וחדר רחצה + יציאה למרפסת ,חדר רחצה  גדול + חדר שרות
קומה שלישית 
חדר גדול עם הכנה למטבח וגג גדול
מרתף ענק המשמש כיחידת דיור עם סלון גדול שני חדרים מטבח וממ""ד
בכול הבית תריסים חשליים
שתי חניות
הכנה למעלית",19000,False,True,True,,2025-11-14 00:25:54,2026-09-10T19:28:40+00:00,khlv6vam,רמת גן,קרית קריניצי,,0,דו משפחתי,44904095,
rent,https://www.yad2.co.il/realestate/item/tel-aviv-area/w8ecjaig,270,3.0,"השכרה, דירה, קומה 65, רמת גן",19000,True,False,True,,2026-08-03 12:42:08,2026-09-10T19:28:59+00:00,w8ecjaig,רמת גן,בורסה,דרך זאב ז'בוטינסקי 7,65,דירה,87679145,
rent,https://www.yad2.co.il/realestate/item/tel-aviv-area/3460ijqg,300,5.0,במגדל משה אביב דירה בקומה גבוהה מיוחדת.משתרעת על כ280 מטרים.יש מטבח גדול עם נוף לים.סלון בגודל ענק .3 שירותים.חדר שינה מסטר עם מקלחת ואמבטיה .עוד מקלחת וג'קוזי.נוף מהמם.2 חניות.ממק פרטי בקומה ומחסן פרטי .אפשר לשלב מגורים ועבודה.שומר 24/7בריכה ומכון כושר,20000,True,True,True,,2026-04-29 21:01:33,2026-09-10T19:28:59+00:00,3460ijqg,רמת גן,בורסה,דרך זאב ז'בוטינסקי 7,63,דירה,61976574,
rent,https://www.yad2.co.il/realestate/item/tel-aviv-area/epm32xjy,220,6.0,"בית מדהים.
תכנון אדריכלי יוצא דופן.
נכנסים ומתאהבים.
שתי קומות, 220 מ""ר על מגרש 300 מ""ר",20000,False,True,True,,2026-09-03 19:04:23,2026-09-10T19:28:59+00:00,epm32xjy,רמת גן,קרית קריניצי,עמק האלה 35,0,בית פרטי/ קוטג',53198308,
rent,https://www.yad2.co.il/realestate/item/tel-aviv-area/oki4uv79,550,6.5,"וילה פרטית (לא דו-משפחתי!) כפרי-איטלקי. שופצה לפני כ 4 שנים. 260 מ""ר בנוי על 550 מ""ר מגרש, 6.5 חדרים ענקיים. תוספת אופציה עתיד ליח דיור 50 מ""ר 2.5 ח.  נוספים +P
מזגן בכל חדר.
ביטחון שיא: קומת מרתף ב 1- מבוטנת גדולה (מקלט כרגע ח.עבודה) ובתוכה עוד ממ""ד גדול עם פתחי אוורור ויציאת חירום!
ללא תיווך מאף צד לא משכיר ולא שוכר! מתווכים נא לא לפנות בשום צורה. אם אין מענה שלחו וואטסאפ/מייל. עדיפות לטווח ארוך",20000,False,True,False,700,2026-08-11 11:32:25,2026-09-10T19:28:59+00:00,oki4uv79,רמת גן,רמת חן,מיכה 2,0,בית פרטי/ קוטג',84203038,
rent,https://www.yad2.co.il/realestate/item/tel-aviv-area/kz2tyeoy,250,7.0,"להשכרה ברמת חן במיקום שקט במרכז השכונה,

קוטג' דו משפחתי מקסים המתפרש על פני 4 קומות.
מעוצב בסגנון אירופאי ויוקרתי.
7 חד' כ-270/250 מ""ר כולל ריהוט חלקי.
כולל מרתף ענק המחולק ל-3 חד' + 2 מקלחות ושירותים.
בקומה השניה יח' הורים מפנקת + 2 חד' נוספים.
כולל ממ""ד. מועד כניסה : אוגוסט 2026",21000,False,True,True,,2025-07-30 14:20:11,2026-09-10T19:28:59+00:00,kz2tyeoy,רמת גן,רמת חן,,0,דו משפחתי,42234332,
rent,https://www.yad2.co.il/realestate/item/tel-aviv-area/u0m2u8f8,300,5.0,"להשכרה פנטהאוז קסום ומיוחד, ענק בגודלו, מרגיש כמו בית פרטי מוקף בעצים, מואר, שקט ויחיד במינו!
כ 220 מ""ר עם מרפסת שמש של 40 מ""ר, מאסטר הורים ענק עם יציאה למרפסת גדולה נוספת, מטבח גדול, ממ""ד, 
שירותי אורחים. כניסה נפרדת עם מעלית פרטית לדירה.
יחידה נוספת כ 80 מ""ר בקומת מרתף עם יציאה לחצר אנגלית מטחון, מקלחת ושירותים. יכולה לשמש כקליניקה או משרד.
2 חניות",22800,True,True,True,,2026-05-17 12:46:23,2026-09-10T19:28:59+00:00,u0m2u8f8,רמת גן,תל בנימין,מקדונלד,3,גג/ פנטהאוז,49769343,
rent,https://www.yad2.co.il/realestate/item/tel-aviv-area/1qa5ne23,240,5.0,"בשיכון ותיקים , ברח' חד סיטרי ושקט , קוטג' 5 חד' משופצת + מרתף עם כניסה נפרדת , יכולה לשמש כמשרד , ממ""ד תיקני בבית , מרפסת גג 100 מ""ר . כניסה תוך חודשיים . שיווק בלעדי אבי נכסים משיכון ותיקים",23000,False,True,True,,2026-09-07 17:32:41,2026-09-10T19:28:59+00:00,1qa5ne23,רמת גן,שיכון הותיקים,,0,בית פרטי/ קוטג',71380887,
rent,https://www.yad2.co.il/realestate/item/tel-aviv-area/3yp27r0w,161,3.0,"במגדל יוקרה עם חדר כושר, שומר 24/7 ואולם דיירים, במרחק של כמה שניות בלבד מתל אביב
מיני פנטהאוז מהמםבשטח של 135 מר (במקור 5 חדרים, הוסב ל3)
סוויטת הורים עצומה של כ40 מר עם חדר ארונות ענק
סלון ומטבח מרווחים עם אווירה יוקרתית ומוארת
קומה גבוהה
מרפסת של 27 מר עם נוף ים פנורמי וזקוזי פרטי
כל הדירה תוכננה ועוצבה על ידי אדריכל
2 חניות פרטיות ומחסן
נותר לכם פשוט להיכנס וליהנות",23000,True,False,True,,2025-10-23 15:13:47,2026-09-10T19:28:59+00:00,3yp27r0w,רמת גן,שכונת הראשונים,המעיין 3,37,גג/ פנטהאוז,56572328,
rent,https://www.yad2.co.il/realestate/item/tel-aviv-area/25p2l5ca,550,6.0,"במיקום מעולה בית על מגרש 250 מ""ר 300 מ""ר בנוי בסטנדרט גבוה מאוד מעוצב אדריכלי  מאסטר הורים ענק מרפסות גדולות בנוסף לחצר חובה לראות !!!!!השכרה כדאית ביותר לטווח ארוך",23900,False,True,True,,2026-07-27 13:00:18,2026-09-10T19:28:59+00:00,25p2l5ca,רמת גן,רמת חן,,0,דו משפחתי,63680535,
rent,https://www.yad2.co.il/realestate/item/tel-aviv-area/deq28oz8,550,6.0,"במיקום מעולה בית על מגרש 250 מ""ר 300 מ""ר בנוי בסטנדרט גבוה מאוד מעוצב אדריכלי מאסטר הורים ענק מרפסות גדולות בנוסף לחצר חובה לראות !!!!!השכרה כדאית ביותר לטווח ארוך",23900,False,True,True,,2026-07-27 13:14:40,2026-09-10T19:28:59+00:00,deq28oz8,רמת גן,רמת חן,,0,בית פרטי/ קוטג',46814249,
rent,https://www.yad2.co.il/realestate/item/tel-aviv-area/yr2z1yt1,500,5.5,"במיקום השקט והמבוקש ביותר בשכונת רמת חן
בית פרטי אשר תוכנן באופן מושלם ונוח למשפחות
בכניסה לבית סלון רחב ידיים עם מטבח פתוח
ופינת אוכל לארוח יציאה לחצר ענקית
עם עצי פרי מקום לבריכה ומחסן 
כמו כן יחידת הורים מרווחת הכוללת מקלחת ושרותים צמודים וחדר ארונות מפנק וממ""ד
בנוסף עוד חדר שינה מרווח
בקומת המגורים העליונה 3 חדרי שינה כאשר
2 מתוכם מרווחים מאוד ועוד חצי חדר המשמש
גם הוא כחדר שינה",24000,False,True,True,,2026-07-15 06:52:09,2026-09-10T19:28:59+00:00,yr2z1yt1,רמת גן,רמת חן,צפניה,0,בית פרטי/ קוטג',49150520,
rent,https://www.yad2.co.il/realestate/item/tel-aviv-area/zh5yz830,190,3.0,"מיני פנטהאוז יוקרתי עם נוף פתוח לצפון מערב.
5 חדרים שהפך ל3. עיצוב מוקפד ושדרוגים חכמים. בית חכם, חימום תת רצפתי ווילונות חשמליים.
יחידת מאסטר ענקית עם חדר ארונות, מקלחת ושירותים וחדר ילדים נוסף.
מרוהט קומפלט ברמה גבוהה עם שתי חניות פרטיות ומחסן.
בבניין חדר כושר, סאונה ומועדון דיירים",24000,True,False,True,,2025-10-29 15:23:42,2026-09-10T19:28:59+00:00,zh5yz830,רמת גן,שכונת הראשונים,המעיין 3,35,גג/ פנטהאוז,84427942,
